state_fips,state_abbr,state,year,aqi_median,aqi_days,unnamed:_0,o3_mean,o3_1st_max_value,o3_1st_max_hour,o3_aqi,co_mean,co_1st_max_value,co_1st_max_hour,co_aqi,so2_mean,so2_1st_max_value,so2_1st_max_hour,so2_aqi,no2_mean,no2_1st_max_value,no2_1st_max_hour,no2_aqi,cardio_rate,resp_rate
45,SC,South Carolina,2023,44.285714285714285,320.64285714285717,460941.5,0.03203017857142857,0.04213095238095238,9.702380952380953,39.61904761904762,0.13060516666666666,0.1761904761904762,4.023809523809524,1.7857142857142858,0.21454510714285713,0.5119047619047619,9.130952380952381,0.07142857142857142,6.014658273809523,13.107142857142858,11.547619047619047,12.345238095238095,66.34259510869565,
46,SD,South Dakota,2010,38.22222222222222,337.44444444444446,300011.0,0.03205670985915493,0.038752112676056334,11.019718309859154,36.68732394366197,0.19312551267605632,0.24788732394366197,4.698591549295775,2.5661971830985917,0.446234661971831,0.9571830985915494,9.994366197183098,0.5774647887323944,6.199277436619718,14.812394366197182,12.264788732394367,13.625352112676056,39.666407534246574,
46,SD,South Dakota,2011,36.888888888888886,334.0,300011.0,0.03205670985915493,0.038752112676056334,11.019718309859154,36.68732394366197,0.19312551267605632,0.24788732394366197,4.698591549295775,2.5661971830985917,0.446234661971831,0.9571830985915494,9.994366197183098,0.5774647887323944,6.199277436619718,14.812394366197182,12.264788732394367,13.625352112676056,65.79555,
46,SD,South Dakota,2012,42.888888888888886,337.77777777777777,331218.5,0.033585673076923075,0.04141208791208791,10.906593406593407,42.31868131868132,0.19543034065934067,0.25302197802197807,4.670329670329671,2.659340659340659,0.48822715934065936,1.0153846153846156,9.901098901098901,0.6483516483516484,6.243914802197802,15.047252747252747,11.68131868131868,13.82967032967033,66.504575,
46,SD,South Dakota,2013,42.333333333333336,335.55555555555554,364435.0,0.03263630935251798,0.03946906474820144,11.293525179856115,37.52086330935252,0.16571080431654678,0.19784172661870503,3.097841726618705,2.0057553956834533,0.4379984388489208,0.8658992805755396,8.424460431654676,0.5294964028776978,4.070412729496403,9.558561151079136,11.674820143884892,8.67338129496403,67.2553875,
46,SD,South Dakota,2014,36.333333333333336,336.22222222222223,397937.5,0.03264606779661017,0.0387316384180791,11.330508474576272,36.878531073446325,0.18895164124293784,0.2384180790960452,4.638418079096045,2.4745762711864407,0.7159401412429379,1.5423728813559323,9.155367231638419,1.347457627118644,5.0257371299435025,12.689265536723164,12.81638418079096,11.590395480225988,67.9870375,
46,SD,South Dakota,2015,38.2,338.7,429795.0,0.025406006557377046,0.03081639344262295,11.439344262295082,29.501639344262294,0.19553042295081965,0.25049180327868853,4.81311475409836,2.6163934426229507,0.37777860655737705,0.7186885245901639,8.967213114754099,0.32786885245901637,4.725837432786886,10.688196721311476,11.668852459016394,9.701639344262295,68.7062125,
46,SD,South Dakota,2016,33.5,339.6,461166.5,0.03195059836065574,0.03851912568306011,11.087431693989071,36.950819672131146,0.1908632841530055,0.24043715846994534,3.4918032786885247,2.489071038251366,0.41644143169398906,0.824863387978142,9.584699453551913,0.43989071038251365,4.298927907103825,11.199180327868852,11.740437158469945,10.183060109289617,69.5868125,
46,SD,South Dakota,2017,35.1,339.5,491871.5,0.029597677966101694,0.03625423728813559,11.028248587570621,34.759887005649716,0.19087648305084745,0.234180790960452,3.1553672316384183,2.426553672316384,0.549916466101695,1.0663841807909604,9.564971751412429,0.6864406779661016,4.483431785310734,11.323728813559322,12.03954802259887,10.319209039548022,70.35282500000001,
46,SD,South Dakota,2018,35.8,339.2,522014.0,0.031092733893557423,0.03732212885154062,11.344537815126051,36.319327731092436,0.18067348179271708,0.22184873949579834,3.557422969187675,2.2829131652661063,0.4416536778711485,0.742016806722689,7.638655462184874,0.33613445378151263,4.709340868347339,11.806722689075631,11.473389355742297,10.817927170868348,83.57826250000001,
46,SD,South Dakota,2019,33.5,338.6,552098.5,0.031947379213483146,0.038008426966292135,11.384831460674157,35.912921348314605,0.18897679494382022,0.22752808988764045,3.359550561797753,2.3146067415730336,0.3607691179775281,0.6617977528089888,8.747191011235955,0.24157303370786518,4.554676452247191,11.281179775280899,11.626404494382022,10.25,84.19138124999999,
